subject,window_start_s,condition,eda_mean,eda_std,bvp_mean,temp_mean,acc_mag_mean
S7,490.0,baseline,4.7444,0.0064,-0.1574,34.454,62.8935
S7,495.0,baseline,4.7304,0.0078,-0.4028,34.482,62.9149
S7,500.0,baseline,4.7109,0.0078,0.6463,34.478,62.9386
S7,505.0,baseline,4.7082,0.0046,0.0413,34.516,62.8852
S7,510.0,baseline,4.7822,0.0386,-1.2741,34.562,63.2995
S7,515.0,baseline,4.8416,0.0343,0.3814,34.578,63.386
S7,520.0,baseline,4.8021,0.0264,1.1599,34.51,63.1647
S7,525.0,baseline,4.7637,0.0165,-0.0707,34.434,62.9652
S7,530.0,baseline,4.7417,0.0049,-0.2193,34.36,62.8388
S7,535.0,baseline,4.7374,0.005,0.0908,34.282,62.7554
S7,540.0,baseline,4.7256,0.0063,-0.8846,34.254,62.6304
S7,545.0,baseline,4.7301,0.0047,1.1955,34.238,62.8519
S7,550.0,baseline,4.7188,0.0086,-0.8179,34.218,62.8924
S7,555.0,baseline,4.7381,0.0178,-0.6011,34.218,63.0128
S7,560.0,baseline,4.7175,0.0081,0.7507,34.208,62.9371
S7,565.0,baseline,4.7162,0.0042,-0.6655,34.212,62.9684
S7,570.0,baseline,4.7113,0.0059,0.2736,34.208,62.9929
S7,575.0,baseline,4.7014,0.0054,0.7956,34.23,62.9868
S7,580.0,baseline,4.6876,0.0071,-0.3336,34.254,62.98
S7,585.0,baseline,4.6826,0.0043,0.402,34.286,63.0575
S7,590.0,baseline,4.678,0.0036,-0.9259,34.298,62.9197
S7,595.0,baseline,4.6799,0.0105,0.246,34.362,63.0322
S7,600.0,baseline,4.6122,0.0667,0.9899,34.406,62.7747
S7,605.0,baseline,4.5131,0.0169,-1.2613,34.41,62.7341
S7,610.0,baseline,4.5475,0.0953,-0.7634,34.418,63.1181
S7,615.0,baseline,4.6041,0.013,1.7237,34.414,63.3266
S7,620.0,baseline,4.6439,0.0322,-4.8702,34.378,63.5583
S7,625.0,baseline,4.6085,0.0216,5.8124,34.348,63.4486
S7,630.0,baseline,4.5934,0.0137,1.7876,34.306,63.3168
S7,635.0,baseline,4.6528,0.0347,-5.2367,34.254,62.9987
S7,640.0,baseline,4.6209,0.006,1.6117,34.212,62.9782
S7,645.0,baseline,4.6276,0.0093,-4.6675,34.152,62.9942
S7,650.0,baseline,4.6367,0.0141,8.0002,34.122,62.9696
S7,655.0,baseline,4.6312,0.004,-1.4576,34.078,62.7403
S7,660.0,baseline,4.627,0.0061,-0.7325,34.014,62.7281
S7,665.0,baseline,4.6926,0.0513,-6.6309,33.966,62.8786
S7,670.0,baseline,4.7391,0.0033,6.0031,33.926,62.9582
S7,675.0,baseline,4.7419,0.0052,-0.2625,33.898,62.713
S7,680.0,baseline,4.7483,0.0073,0.2504,33.882,62.9261
S7,685.0,baseline,4.7575,0.0053,-1.0125,33.852,62.8626
S7,690.0,baseline,4.7412,0.0285,2.291,33.83,63.0516
S7,695.0,baseline,4.7595,0.0049,-1.4638,33.818,62.8729
S7,700.0,baseline,4.735,0.043,-0.3329,33.802,62.9247
S7,705.0,baseline,4.7156,0.0455,-0.1671,33.79,62.9142
S7,710.0,baseline,4.7442,0.0052,0.9501,33.778,62.9662
S7,715.0,baseline,4.7441,0.0038,-0.9989,33.774,62.9167
S7,720.0,baseline,4.7361,0.0079,-0.1864,33.766,62.8336
S7,725.0,baseline,4.7472,0.0056,-1.0091,33.754,62.887
S7,730.0,baseline,4.7444,0.0037,3.1436,33.762,62.8192
S7,735.0,baseline,4.6739,0.0367,-0.2345,33.766,62.8746
S7,740.0,baseline,4.7157,0.0152,-0.7781,33.77,62.917
S7,745.0,baseline,4.7198,0.0034,-0.3276,33.77,63.0407
S7,750.0,baseline,4.6919,0.0237,0.4629,33.798,63.0424
S7,755.0,baseline,4.7021,0.0346,-0.3391,33.844,62.9743
S7,760.0,baseline,4.7059,0.0117,-0.064,33.902,62.994
S7,765.0,baseline,4.7052,0.0031,-0.1511,33.954,63.1013
S7,770.0,baseline,4.6931,0.0162,0.0497,33.992,62.9137
S7,775.0,baseline,4.7049,0.0118,1.2013,34.078,62.9465
S7,780.0,baseline,4.7223,0.0082,-0.9588,34.138,62.9628
S7,785.0,baseline,4.7225,0.0053,-0.6904,34.172,63.049
S7,790.0,baseline,4.7262,0.0071,0.3845,34.184,62.9131
S7,795.0,baseline,4.7183,0.0036,0.5585,34.19,63.041
S7,800.0,baseline,4.7092,0.0079,-0.4475,34.234,63.0957
S7,805.0,baseline,4.709,0.0041,-0.3789,34.262,63.1038
S7,810.0,baseline,4.7112,0.0036,0.1697,34.306,63.1016
S7,815.0,baseline,4.7214,0.0046,-0.1455,34.364,62.9806
S7,820.0,baseline,4.7171,0.0084,0.7993,34.414,63.0096
S7,825.0,baseline,4.7172,0.0044,-1.0158,34.422,63.0182
S7,830.0,baseline,4.7254,0.0075,2.1185,34.418,62.7872
S7,835.0,baseline,4.7405,0.0053,-3.2375,34.358,62.8347
S7,840.0,baseline,4.7302,0.0098,4.7406,34.294,62.9292
S7,845.0,baseline,4.4059,0.1405,-2.8924,34.242,62.6157
S7,850.0,baseline,4.1955,0.0313,0.0065,34.198,62.4746
S7,855.0,baseline,4.1462,0.0089,-0.1025,34.146,62.6352
S7,860.0,baseline,4.1137,0.0136,-0.0526,34.086,62.6235
S7,865.0,baseline,4.0739,0.0107,0.0091,34.028,62.4467
S7,870.0,baseline,4.0434,0.008,-0.3477,34.004,62.4491
S7,875.0,baseline,4.021,0.0069,0.333,33.986,62.4398
S7,880.0,baseline,4.058,0.0751,0.6017,33.986,62.7937
S7,885.0,baseline,4.1386,0.0166,-0.034,33.98,62.7858
S7,890.0,baseline,4.1545,0.0044,-0.1781,34.008,62.8001
S7,895.0,baseline,4.1662,0.0179,-0.1455,33.992,62.9214
S7,900.0,baseline,4.2058,0.0269,-0.6758,33.984,62.9026
S7,905.0,baseline,4.2034,0.0074,0.5695,33.974,62.9131
S7,910.0,baseline,4.2278,0.0157,-0.1708,33.954,62.9463
S7,915.0,baseline,4.2563,0.008,-0.3004,33.966,63.0393
S7,920.0,baseline,4.2727,0.0088,0.422,33.99,63.0817
S7,925.0,baseline,4.2867,0.0071,-0.0043,34.014,62.874
S7,930.0,baseline,4.304,0.005,-0.0009,34.05,62.8734
S7,935.0,baseline,4.3119,0.0106,0.2126,34.102,62.7976
S7,940.0,baseline,4.2469,0.02,-0.2018,34.146,62.8687
S7,945.0,baseline,4.2452,0.0132,-0.1824,34.172,62.9264
S7,950.0,baseline,4.2913,0.007,0.2853,34.204,62.8465
S7,955.0,baseline,4.2166,0.0498,-0.151,34.212,62.8379
S7,960.0,baseline,4.148,0.0105,-0.198,34.254,62.5802
S7,965.0,baseline,4.1265,0.0074,-0.5276,34.298,62.6356
S7,970.0,baseline,4.2012,0.0325,0.1677,34.322,63.0834
S7,975.0,baseline,4.2651,0.0223,0.7447,34.336,63.0061
S7,980.0,baseline,4.3481,0.0111,-0.4161,34.326,62.8642
S7,985.0,baseline,4.3575,0.0041,0.4557,34.29,62.7376
S7,990.0,baseline,4.333,0.0148,-0.3438,34.266,62.892
S7,995.0,baseline,4.3339,0.0121,0.9148,34.274,62.9787
S7,1000.0,baseline,4.357,0.0178,-1.7796,34.278,62.8589
S7,1005.0,baseline,4.356,0.0183,1.6197,34.274,62.7616
S7,1010.0,baseline,4.376,0.0207,-0.243,34.218,62.8548
S7,1015.0,baseline,4.3712,0.0176,-0.5501,34.214,62.8811
S7,1020.0,baseline,4.3556,0.0059,0.6411,34.182,62.8866
S7,1025.0,baseline,4.3565,0.0161,0.4367,34.158,62.7935
S7,1030.0,baseline,4.3591,0.0114,-0.7193,34.142,62.9316
S7,1035.0,baseline,4.3572,0.0031,-0.5188,34.138,62.8387
S7,1040.0,baseline,4.384,0.0262,1.2362,34.158,62.9772
S7,1045.0,baseline,4.3613,0.0033,-0.6793,34.164,62.914
S7,1050.0,baseline,4.3584,0.0123,-0.3081,34.164,62.8789
S7,1055.0,baseline,4.3856,0.026,0.4016,34.158,63.0062
S7,1060.0,baseline,4.3681,0.0074,-0.9518,34.154,62.9041
S7,1065.0,baseline,4.3638,0.0042,0.5518,34.142,62.9404
S7,1070.0,baseline,4.3861,0.0197,0.2319,34.134,62.9294
S7,1075.0,baseline,4.3837,0.0249,-0.6323,34.146,62.9504
S7,1080.0,baseline,4.3767,0.0102,0.2026,34.142,62.9864
S7,1085.0,baseline,4.389,0.0039,0.0404,34.15,63.0386
S7,1090.0,baseline,4.4096,0.0225,-0.1059,34.164,63.0208
S7,1095.0,baseline,4.412,0.0193,0.9893,34.194,63.0769
S7,1100.0,baseline,4.425,0.0272,-1.069,34.198,63.0525
S7,1105.0,baseline,4.449,0.0045,0.498,34.238,62.8877
S7,1110.0,baseline,4.4224,0.0243,-0.4074,34.258,62.8806
S7,1115.0,baseline,4.4236,0.0182,0.0487,34.282,62.9882
S7,1120.0,baseline,4.3963,0.01,0.371,34.334,63.006
S7,1125.0,baseline,4.3635,0.0386,-0.8233,34.382,62.9607
S7,1130.0,baseline,4.2944,0.0087,1.306,34.406,62.7804
S7,1135.0,baseline,4.2676,0.0091,-1.0191,34.332,62.7684
S7,1140.0,baseline,4.2454,0.0068,0.8616,34.314,62.8539
S7,1145.0,baseline,4.2366,0.0048,-1.1657,34.306,62.6601
S7,1150.0,baseline,4.2132,0.0073,1.0068,34.298,62.9547
S7,1155.0,baseline,4.1983,0.0051,0.0218,34.306,62.8297
S7,1160.0,baseline,4.1807,0.0059,-0.4453,34.316,62.6577
S7,1165.0,baseline,4.1849,0.0079,0.1376,34.318,62.8214
S7,1170.0,baseline,4.1909,0.0067,-0.3613,34.332,62.8223
S7,1175.0,baseline,4.1829,0.0044,0.5771,34.34,62.7262
S7,1180.0,baseline,4.1736,0.0074,-0.7765,34.328,62.7418
S7,1185.0,baseline,4.1714,0.0055,1.0568,34.31,62.8314
S7,1190.0,baseline,4.1668,0.0042,-0.3794,34.302,62.8857
S7,1195.0,baseline,4.1623,0.0042,0.0139,34.308,62.8076
S7,1200.0,baseline,4.1552,0.0053,-0.0328,34.314,62.6712
S7,1205.0,baseline,4.1564,0.0037,-0.1903,34.326,62.7344
S7,1210.0,baseline,4.1582,0.0034,-0.0262,34.32,62.7477
S7,1215.0,baseline,4.1559,0.0051,0.1153,34.318,62.8441
S7,1220.0,baseline,4.2298,0.0726,0.1183,34.33,63.1216
S7,1225.0,baseline,4.1952,0.0873,-1.2584,34.318,62.882
S7,1230.0,baseline,4.0512,0.0186,1.2062,34.25,62.7249
S7,1235.0,baseline,4.0044,0.0143,0.0117,34.174,62.8842
S7,1240.0,baseline,3.9619,0.0094,0.2949,34.146,62.5779
S7,1245.0,baseline,3.9334,0.0096,-0.0828,34.11,62.4252
S7,1250.0,baseline,3.9015,0.0052,-0.5485,34.07,62.5541
S7,1255.0,baseline,3.8823,0.0109,-0.1898,34.058,62.7788
S7,1260.0,baseline,3.8363,0.0127,0.2181,34.05,62.6804
S7,1265.0,baseline,3.8253,0.0047,-0.3037,34.022,62.7749
S7,1270.0,baseline,3.8186,0.004,1.0389,34.012,62.9574
S7,1275.0,baseline,3.8101,0.0054,-0.7211,33.992,62.9948
S7,1280.0,baseline,3.7927,0.0055,-0.1548,33.994,62.9401
S7,1550.0,amusement,4.6976,0.025,0.2811,33.414,62.738
S7,1555.0,amusement,4.6778,0.0232,-0.1441,33.414,62.6588
S7,1560.0,amusement,4.6364,0.0141,-0.1693,33.406,62.7043
S7,1565.0,amusement,4.6271,0.0103,-0.2711,33.41,62.6832
S7,1570.0,amusement,4.6025,0.012,-0.0489,33.398,62.6754
S7,1575.0,amusement,4.5897,0.0109,0.5272,33.406,62.6515
S7,1580.0,amusement,4.699,0.0697,-0.3109,33.414,62.7115
S7,1585.0,amusement,4.6643,0.0528,0.1922,33.41,62.6339
S7,1590.0,amusement,4.6064,0.0246,0.064,33.414,62.6219
S7,1595.0,amusement,4.6276,0.0246,-0.0654,33.402,62.683
S7,1600.0,amusement,4.5614,0.0107,-0.2568,33.394,62.7689
S7,1605.0,amusement,4.5459,0.0119,-0.1065,33.41,62.6818
S7,1610.0,amusement,4.7293,0.0868,-0.0744,33.394,62.9319
S7,1615.0,amusement,4.6098,0.0353,0.4867,33.394,62.8591
S7,1620.0,amusement,4.6564,0.0191,-0.1063,33.402,62.8543
S7,1625.0,amusement,4.6615,0.0442,-0.0797,33.39,62.9593
S7,1630.0,amusement,4.6419,0.0185,0.0568,33.378,62.8774
S7,1635.0,amusement,4.677,0.0244,0.0784,33.382,62.7819
S7,1640.0,amusement,4.6189,0.0128,-0.4092,33.386,62.8314
S7,1645.0,amusement,4.6632,0.0101,0.1665,33.39,62.8318
S7,1650.0,amusement,4.6482,0.0193,-0.0096,33.368,62.8642
S7,1655.0,amusement,4.6213,0.0129,0.2607,33.364,62.839
S7,1660.0,amusement,4.6446,0.0312,0.1558,33.34,62.8036
S7,1665.0,amusement,4.6305,0.0177,0.0164,33.356,62.8704
S7,1670.0,amusement,4.5862,0.0116,-0.4955,33.348,62.8529
S7,1675.0,amusement,4.5523,0.0105,0.1127,33.352,62.7184
S7,1680.0,amusement,4.5356,0.0111,0.3313,33.356,62.7103
S7,1685.0,amusement,4.542,0.0127,-0.2445,33.318,62.7811
S7,1690.0,amusement,4.5551,0.009,0.0587,33.294,62.7061
S7,1695.0,amusement,4.5153,0.0094,-0.2124,33.278,62.7021
S7,1700.0,amusement,4.4845,0.0081,-0.0863,33.254,62.6622
S7,1705.0,amusement,4.5164,0.0225,0.2346,33.242,62.6923
S7,1710.0,amusement,4.4918,0.0107,-0.1456,33.226,62.6776
S7,1715.0,amusement,4.4637,0.0058,0.2191,33.192,62.6688
S7,1720.0,amusement,4.4425,0.0091,0.2058,33.188,62.7055
S7,1725.0,amusement,4.4355,0.0048,0.1918,33.164,62.6867
S7,1730.0,amusement,4.4235,0.005,-0.1869,33.154,62.6713
S7,1735.0,amusement,4.4186,0.003,-0.0445,33.148,62.7683
S7,1740.0,amusement,4.4553,0.0125,-0.1353,33.138,62.7512
S7,1745.0,amusement,4.4493,0.0116,-0.1507,33.138,62.756
S7,1750.0,amusement,4.4185,0.0083,0.2234,33.138,62.7644
S7,1755.0,amusement,4.3993,0.0085,-0.0513,33.134,62.7542
S7,1760.0,amusement,4.3801,0.0071,-0.4378,33.148,62.7562
S7,1765.0,amusement,4.3673,0.0032,0.3682,33.138,62.7534
S7,1770.0,amusement,4.3764,0.0067,0.2501,33.134,62.8271
S7,1775.0,amusement,4.3644,0.0031,-0.6068,33.138,62.7627
S7,1780.0,amusement,4.3552,0.0083,0.5007,33.13,62.7569
S7,1785.0,amusement,4.3454,0.0049,-0.4512,33.138,62.7932
S7,1790.0,amusement,4.3525,0.0083,0.2339,33.134,62.748
S7,1795.0,amusement,4.345,0.0063,-0.1938,33.118,62.7538
S7,1800.0,amusement,4.3263,0.0062,0.073,33.118,62.7113
S7,1805.0,amusement,4.3333,0.0129,0.3877,33.098,62.8684
S7,1810.0,amusement,4.3451,0.0126,-0.4951,33.106,62.6827
S7,1815.0,amusement,4.324,0.0039,0.1749,33.106,62.6561
S7,1820.0,amusement,4.3091,0.0074,-0.0562,33.094,62.5169
S7,1825.0,amusement,4.3006,0.0038,0.0927,33.102,62.6315
S7,1830.0,amusement,4.296,0.0042,0.3385,33.098,62.5805
S7,1835.0,amusement,4.3048,0.0063,-0.2606,33.11,62.6329
S7,1840.0,amusement,4.2924,0.0081,0.0908,33.106,62.7017
S7,1845.0,amusement,4.2935,0.0038,-0.3147,33.102,62.6132
S7,1850.0,amusement,4.2856,0.0043,0.6042,33.086,62.609
S7,1855.0,amusement,4.313,0.0209,0.7546,33.09,62.7327
S7,1860.0,amusement,4.3309,0.0126,-1.0672,33.106,63.0909
S7,1865.0,amusement,4.3341,0.0072,0.34,33.098,63.1506
S7,1870.0,amusement,4.309,0.0069,-0.6936,33.102,63.0347
S7,1875.0,amusement,4.3083,0.011,0.6683,33.11,62.8921
S7,1880.0,amusement,4.3082,0.0084,-0.3736,33.114,62.7898
S7,1885.0,amusement,4.3003,0.0041,0.3887,33.102,62.8807
S7,1890.0,amusement,4.3059,0.0044,-0.6857,33.102,62.8772
S7,1895.0,amusement,4.2978,0.0051,0.6556,33.09,62.8544
S7,1900.0,amusement,4.2846,0.0067,-0.649,33.094,62.8352
S7,1905.0,amusement,4.2736,0.005,0.4723,33.082,62.8638
S7,1910.0,amusement,4.2697,0.0048,0.1575,33.074,62.7761
S7,1915.0,amusement,4.2606,0.0038,-0.8922,33.062,62.8652
S7,1920.0,amusement,4.2617,0.0057,0.213,33.042,63.0358
S7,3095.0,stress,6.2573,0.1224,2.238,33.198,63.5164
S7,3100.0,stress,6.2004,0.1395,-1.7916,33.204,63.2354
S7,3105.0,stress,6.2369,0.1106,-0.9398,33.18,64.0581
S7,3110.0,stress,6.3439,0.129,0.1732,33.176,63.7303
S7,3115.0,stress,6.3582,0.0853,0.6719,33.172,63.4181
S7,3120.0,stress,6.2698,0.1012,0.2993,33.178,62.9123
S7,3125.0,stress,6.4744,0.1166,-7.6049,33.16,64.3366
S7,3130.0,stress,6.4084,0.0733,5.4622,33.148,64.0433
S7,3135.0,stress,6.3514,0.0429,1.5772,33.15,62.8484
S7,3140.0,stress,6.2949,0.1252,0.1046,33.158,63.5879
S7,3145.0,stress,6.2968,0.1246,0.9933,33.148,63.052
S7,3150.0,stress,6.2883,0.0749,-1.6427,33.146,63.1288
S7,3155.0,stress,6.3716,0.1258,1.5878,33.134,64.3296
S7,3160.0,stress,6.3826,0.1454,-0.7535,33.138,63.4534
S7,3165.0,stress,6.4485,0.1263,-0.5994,33.11,63.741
S7,3170.0,stress,6.415,0.1326,6.7561,33.122,64.2382
S7,3175.0,stress,6.5602,0.1259,-6.7933,33.114,63.557
S7,3180.0,stress,6.63,0.1599,-1.3764,33.102,64.7971
S7,3185.0,stress,6.3406,0.2195,1.2256,33.098,62.8803
S7,3190.0,stress,6.3233,0.0202,0.8775,33.11,63.6367
S7,3195.0,stress,6.4627,0.24,-1.2325,33.09,65.0257
S7,3200.0,stress,6.6225,0.1749,-0.1461,33.098,64.592
S7,3205.0,stress,6.7064,0.1746,1.5126,33.114,63.6901
S7,3210.0,stress,6.8825,0.0364,-8.8703,33.118,63.3351
S7,3215.0,stress,6.738,0.1356,6.1061,33.11,62.8676
S7,3220.0,stress,6.5009,0.0589,3.3613,33.09,62.8857
S7,3225.0,stress,6.4705,0.1484,-0.0605,33.09,63.4119
S7,3230.0,stress,6.6956,0.1735,3.7958,33.078,63.6985
S7,3235.0,stress,6.5227,0.0478,-5.4322,33.07,62.8567
S7,3240.0,stress,6.4549,0.0474,-2.0427,33.054,62.8394
S7,3245.0,stress,6.4302,0.0612,2.8509,33.046,63.0154
S7,3250.0,stress,6.4911,0.0352,8.691,33.042,62.6279
S7,3255.0,stress,6.6312,0.2039,-10.5415,33.042,65.5479
S7,3260.0,stress,6.7787,0.2728,1.4914,33.042,65.4404
S7,3265.0,stress,6.6996,0.1972,-5.4289,33.006,64.5458
S7,3270.0,stress,6.7335,0.2038,7.5772,33.004,63.7284
S7,3275.0,stress,6.7692,0.1886,-2.0915,33.006,64.6457
S7,3280.0,stress,6.5738,0.1136,0.2892,32.994,64.0773
S7,3285.0,stress,6.4645,0.1951,-1.067,32.998,63.2685
S7,3290.0,stress,6.7066,0.1959,0.2799,32.998,63.2483
S7,3295.0,stress,6.6266,0.1376,-1.6666,33.022,64.0546
S7,3300.0,stress,6.692,0.1515,1.3298,33.012,64.6477
S7,3305.0,stress,6.5331,0.202,1.8083,33.022,62.7138
S7,3310.0,stress,7.0245,0.1589,-2.5814,33.004,62.8351
S7,3315.0,stress,6.8344,0.0299,3.4163,32.998,63.2067
S7,3320.0,stress,6.9157,0.2049,-5.488,32.998,65.3472
S7,3325.0,stress,6.5669,0.1559,3.5803,32.998,63.8265
S7,3330.0,stress,6.5964,0.0919,2.4418,32.99,62.9976
S7,3335.0,stress,6.6368,0.0222,-4.1512,32.98,62.8679
S7,3340.0,stress,6.4688,0.1044,2.6939,32.97,63.9184
S7,3345.0,stress,6.5923,0.2434,-3.5645,32.978,64.1757
S7,3350.0,stress,6.7024,0.2554,0.3981,32.954,65.1457
S7,3355.0,stress,6.8842,0.2525,-0.7076,32.95,64.7571
S7,3360.0,stress,6.8334,0.1859,19.249,32.966,64.4469
S7,3365.0,stress,6.686,0.175,-18.6396,32.954,64.2232
S7,3370.0,stress,6.7029,0.1515,3.3617,32.954,65.0146
S7,3375.0,stress,6.4046,0.3151,-0.5183,32.97,63.9201
S7,3380.0,stress,6.4098,0.2393,-3.1204,32.95,64.3797
S7,3385.0,stress,6.9646,0.1262,5.9234,32.962,64.1252
S7,3390.0,stress,6.6381,0.2923,-3.8267,32.974,64.0947
S7,3395.0,stress,6.5673,0.0888,1.6751,32.962,62.9559
S7,3400.0,stress,6.5658,0.0318,-0.8585,32.954,63.0456
S7,3405.0,stress,6.5978,0.0149,0.146,32.95,63.0086
S7,3410.0,stress,6.5603,0.0181,-0.0458,32.93,62.9348
S7,3415.0,stress,6.6963,0.1039,0.8967,32.938,62.9018
S7,3420.0,stress,6.9337,0.1713,-2.2656,32.918,62.8896
S7,3425.0,stress,6.8477,0.1209,0.5533,32.91,62.9046
S7,3430.0,stress,6.903,0.2447,1.7388,32.91,62.8929
S7,3435.0,stress,6.8578,0.1313,-1.4974,32.894,62.8751
S7,3440.0,stress,6.9306,0.1732,-1.3927,32.89,62.8875
S7,3445.0,stress,7.0219,0.1471,1.4661,32.89,62.8721
S7,3450.0,stress,7.012,0.114,2.1693,32.868,62.8967
S7,3455.0,stress,6.9913,0.1447,-1.8727,32.84,62.8511
S7,3460.0,stress,6.7856,0.1111,1.4622,32.832,62.9104
S7,3465.0,stress,6.9313,0.1318,-1.0971,32.836,62.8245
S7,3470.0,stress,6.9802,0.1016,-0.0222,32.83,62.9227
S7,3475.0,stress,6.9594,0.1154,3.3405,32.834,62.9122
S7,3480.0,stress,6.9496,0.1493,0.0631,32.834,62.824
S7,3485.0,stress,6.8203,0.0219,-5.662,32.832,62.8452
S7,3490.0,stress,6.8516,0.0749,1.2357,32.822,62.8418
S7,3495.0,stress,6.8949,0.0886,-3.7936,32.83,62.8755
S7,3500.0,stress,6.8626,0.0611,4.8974,32.818,62.9019
S7,3505.0,stress,6.9053,0.0261,-0.4248,32.806,62.8674
S7,3510.0,stress,6.93,0.0319,-0.9424,32.79,62.9196
S7,3515.0,stress,6.933,0.0278,1.2178,32.778,62.9024
S7,3520.0,stress,6.973,0.0423,4.0337,32.762,62.8485
S7,3525.0,stress,6.8946,0.0392,-7.691,32.742,62.8414
S7,3530.0,stress,6.9368,0.0285,3.5892,32.746,62.9184
S7,3535.0,stress,6.9783,0.02,-0.2958,32.742,62.9457
S7,3540.0,stress,7.004,0.0297,-3.3139,32.726,62.8749
S7,3545.0,stress,6.9349,0.0648,3.0743,32.726,62.858
S7,3550.0,stress,6.8764,0.0395,-0.5524,32.722,62.7776
S7,3555.0,stress,6.8866,0.0467,2.7142,32.704,62.9147
S7,3560.0,stress,6.8445,0.0786,-0.1704,32.704,62.8317
S7,3565.0,stress,7.0938,0.0565,-0.8276,32.694,62.916
S7,3570.0,stress,7.1017,0.0327,-0.9065,32.704,62.8863
S7,3575.0,stress,7.0111,0.029,-1.1859,32.688,62.8619
S7,3580.0,stress,7.0946,0.0172,1.1032,32.678,62.827
S7,3585.0,stress,7.0644,0.0373,3.0506,32.66,62.907
S7,3590.0,stress,7.08,0.0328,-3.9494,32.654,62.891
S7,3595.0,stress,7.092,0.043,2.0381,32.646,62.8517
S7,3600.0,stress,7.0621,0.0573,-1.904,32.652,62.8467
S7,3605.0,stress,7.0609,0.0468,2.5472,32.642,62.8619
S7,3610.0,stress,7.0661,0.0492,-1.3233,32.626,62.8443
S7,3615.0,stress,7.0729,0.0589,-1.8661,32.626,62.8391
S7,3620.0,stress,7.1367,0.0551,0.0944,32.614,62.8849
S7,3625.0,stress,7.148,0.0229,1.139,32.63,62.8312
S7,3630.0,stress,7.1525,0.0464,0.5323,32.614,62.9126
S7,3635.0,stress,7.1682,0.0431,0.0669,32.61,62.9087
S7,3640.0,stress,7.1952,0.0504,-2.9919,32.614,62.8959
S7,3645.0,stress,7.199,0.0401,4.4333,32.606,62.9614
S7,3650.0,stress,7.1901,0.051,-2.284,32.598,62.8787
S7,3655.0,stress,7.178,0.0377,0.1977,32.606,62.8821
S7,3660.0,stress,7.2204,0.0399,-2.5737,32.614,62.9091
S7,3665.0,stress,7.1908,0.0254,4.1859,32.614,62.9023
S7,3670.0,stress,7.1665,0.02,0.9461,32.606,62.9088
S7,3675.0,stress,7.1445,0.0415,-3.2285,32.598,62.9114
S7,3680.0,stress,7.1164,0.0371,2.5613,32.606,62.8935
S7,3685.0,stress,7.1228,0.0372,-0.9031,32.586,62.9335
S7,3690.0,stress,7.1353,0.0315,0.2693,32.578,62.9191
S7,3695.0,stress,7.1302,0.0269,-0.2248,32.574,62.9177
S7,3700.0,stress,7.1414,0.0401,-0.434,32.578,62.8967
S7,3705.0,stress,7.0289,0.0609,1.1359,32.562,62.9005
S7,3710.0,stress,7.1638,0.0383,-0.8843,32.57,62.8947
S7,3715.0,stress,7.189,0.0282,-0.0566,32.566,62.8748
S7,3720.0,stress,7.1592,0.0266,0.4971,32.562,62.8808
S7,3725.0,stress,7.1258,0.0348,-0.9524,32.566,62.8569
S7,3730.0,stress,7.1103,0.0458,-1.4945,32.582,62.8642
S8,160.0,baseline,0.6374,0.0043,1.8656,33.388,63.0527
S8,165.0,baseline,0.6212,0.006,-1.0944,33.4,63.0125
S8,170.0,baseline,0.6061,0.0044,1.9409,33.406,62.9673
S8,175.0,baseline,0.5953,0.0034,-2.7303,33.416,62.9429
S8,180.0,baseline,0.585,0.0035,-0.506,33.42,63.0314
S8,185.0,baseline,0.5753,0.0025,1.9358,33.416,63.0138
S8,190.0,baseline,0.5661,0.0028,-0.8383,33.416,62.9965
S8,195.0,baseline,0.5583,0.0031,0.8559,33.424,63.0032
S8,200.0,baseline,0.5502,0.0028,2.0092,33.43,63.0209
S8,205.0,baseline,0.5439,0.0029,-1.1676,33.452,62.9169
S8,210.0,baseline,0.5372,0.0021,-0.0391,33.448,62.9013
S8,215.0,baseline,0.5316,0.0016,-0.5613,33.444,62.9764
S8,220.0,baseline,0.5253,0.0032,-0.5362,33.462,63.0274
S8,225.0,baseline,0.5208,0.0019,-0.4005,33.456,62.956
S8,230.0,baseline,0.5156,0.0024,3.3262,33.464,63.069
S8,235.0,baseline,0.5104,0.0015,-2.37,33.458,63.0635
S8,240.0,baseline,0.5079,0.0019,-0.7525,33.474,63.0766
S8,245.0,baseline,0.5043,0.0016,-0.3469,33.48,62.8961
S8,250.0,baseline,0.5504,0.024,-8.3573,33.474,63.9921
S8,255.0,baseline,0.5282,0.0039,9.6645,33.49,62.5941
S8,260.0,baseline,0.5185,0.0026,-1.9432,33.503,62.5268
S8,265.0,baseline,0.5111,0.0033,2.058,33.506,62.6014
S8,270.0,baseline,0.504,0.0025,1.4566,33.506,62.3989
S8,275.0,baseline,0.4984,0.0024,-2.6818,33.506,62.4561
S8,280.0,baseline,0.4934,0.0025,-0.8658,33.515,62.4953
S8,285.0,baseline,0.493,0.0019,1.5959,33.534,62.6086
S8,290.0,baseline,0.4873,0.0026,-1.7121,33.531,62.6869
S8,295.0,baseline,0.4825,0.0017,1.1066,33.535,62.6206
S8,300.0,baseline,0.4816,0.0035,2.1952,33.562,62.5592
S8,305.0,baseline,0.4811,0.0019,-1.1983,33.562,62.4585
S8,310.0,baseline,0.4767,0.0031,-1.3478,33.56,62.5167
